folder,file,instrument,level,lot,inkludert,ekskludert,mean_beregnet,mean_angitt,sd_beregnet,sd_angitt,cv_beregnet,cv_angitt,zstat,sd_ratio
MPV,MPVJanuarMarch2026.xlsx,XR2,L3,53281103,46,0.0,9.58,9.9,0.06,1.0,0.62,10.1,-2.138,16.666666666666668
MPV,MPVJanuarMarch2026.xlsx,XR3,L3,53281103,54,0.0,9.59,9.9,0.07,1.0,0.69,10.1,-2.286,14.285714285714285
MPV,MPVJanuarMarch2026.xlsx,XR3,L3,53281103,1589,0.0,9.3,9.51,0.59,1.0,6.3,10.56,-8.273,1.6949152542372883
Mono,Mono April mai 2026.xlsx,XR1,L1,60751101,88,0.0,0.26,0.24,0.018,0.06,7.1,25.0,3.18,3.3333333333333335
Mono,Mono April mai 2026.xlsx,XR2,L1,60751101,86,0.0,0.256,0.24,0.015,0.06,6.02,25.0,2.498,4.0
Mono,Mono April mai 2026.xlsx,XR3,L1,60751101,84,0.0,0.248,0.2,0.018,0.06,7.43,30.0,7.274,3.3333333333333335
Mono,Mono April mai 2026.xlsx,XR1,L1,60191101,41,0.0,0.238,0.21,0.014,0.06,6.01,28.57,2.941,4.285714285714286
Mono,Mono April mai 2026.xlsx,XR2,L1,60191101,38,0.0,0.228,0.21,0.016,0.06,7.12,28.57,1.866,3.75
Mono,Mono April mai 2026.xlsx,XR3,L1,60191101,38,0.0,0.23,0.21,0.02,0.06,8.58,28.57,2.055,3.0
Mono,Mono April mai 2026.xlsx,XR1,L2,60751102,130,0.0,0.485,0.49,0.038,0.1,7.93,20.41,-0.614,2.6315789473684212
Mono,Mono April mai 2026.xlsx,XR2,L2,60751102,127,0.0,0.471,0.49,0.039,0.1,8.23,20.41,-2.183,2.5641025641025643
Mono,Mono April mai 2026.xlsx,XR3,L2,60751102,126,0.0,0.468,0.49,0.038,0.1,8.18,20.41,-2.423,2.6315789473684212
Mono,Mono April mai 2026.xlsx,XR1,L2,60191102,57,0.0,0.564,0.5,0.046,0.1,8.11,20.0,4.808,2.173913043478261
Mono,Mono April mai 2026.xlsx,XR2,L2,60191102,56,0.0,0.545,0.5,0.037,0.1,6.82,20.0,3.394,2.702702702702703
Mono,Mono April mai 2026.xlsx,XR3,L2,60191102,55,0.0,0.548,0.5,0.032,0.1,5.76,20.0,3.573,3.125
Mono,Mono April mai 2026.xlsx,XR1,L3,60751103,85,0.0,1.525,1.47,0.076,0.24,4.96,16.33,2.124,3.1578947368421053
Mono,Mono April mai 2026.xlsx,XR2,L3,60751103,84,0.0,1.477,1.47,0.057,0.24,3.87,16.33,0.277,4.2105263157894735
Mono,Mono April mai 2026.xlsx,XR3,L3,60751103,84,0.0,1.455,1.47,0.083,0.24,5.67,16.33,-0.577,2.8915662650602405
Mono,Mono April mai 2026.xlsx,XR1,L3,60191103,38,0.0,1.48,1.39,0.063,0.24,4.23,17.27,2.312,3.8095238095238093
Mono,Mono April mai 2026.xlsx,XR2,L3,60191103,38,0.0,1.436,1.39,0.077,0.24,5.36,17.27,1.183,3.1168831168831166
Mono,Mono April mai 2026.xlsx,XR3,L3,60191103,42,0.0,1.442,1.39,0.077,0.24,5.35,17.27,1.414,3.1168831168831166
Mono,Mono April mai 2026.xlsx,XR3,L3,60191103,1297,0.0,0.705,0.687,0.502,0.128,71.11,21.25,5.211,0.2549800796812749
Mono,Mono Juni Juli.xlsx,XR1,L1,61311101,96,0.0,0.242,0.22,0.017,0.06,6.86,27.27,3.606,3.529411764705882
Mono,Mono Juni Juli.xlsx,XR2,L1,61311101,98,0.0,0.235,0.22,0.016,0.06,6.96,27.27,2.542,3.75
Mono,Mono Juni Juli.xlsx,XR3,L1,61311101,95,0.0,0.234,0.22,0.016,0.06,6.81,27.27,2.343,3.75
Mono,Mono Juni Juli.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
Mono,Mono Juni Juli.xlsx,XR1,L1,60751101,28,0.0,0.265,0.24,0.021,0.06,7.99,25.0,2.205,2.8571428571428568
Mono,Mono Juni Juli.xlsx,XR2,L1,60751101,30,0.0,0.265,0.24,0.017,0.06,6.48,25.0,2.282,3.529411764705882
Mono,Mono Juni Juli.xlsx,XR3,L1,60751101,29,0.0,0.255,0.2,0.019,0.06,7.6,30.0,4.952,3.1578947368421053
Mono,Mono Juni Juli.xlsx,XR1,L2,61311102,144,0.0,0.631,0.61,0.032,0.1,5.12,16.39,2.467,3.125
Mono,Mono Juni Juli.xlsx,XR2,L2,61311102,141,0.0,0.623,0.61,0.03,0.1,4.81,16.39,1.533,3.3333333333333335
Mono,Mono Juni Juli.xlsx,XR3,L2,61311102,141,0.0,0.619,0.61,0.031,0.1,5.07,16.39,1.07,3.2258064516129035
Mono,Mono Juni Juli.xlsx,XR1,L2,60751102,42,0.0,0.485,0.49,0.041,0.1,8.38,20.41,-0.324,2.4390243902439024
Mono,Mono Juni Juli.xlsx,XR2,L2,60751102,42,0.0,0.479,0.49,0.038,0.1,7.91,20.41,-0.741,2.6315789473684212
Mono,Mono Juni Juli.xlsx,XR3,L2,60751102,42,0.0,0.461,0.49,0.036,0.1,7.73,20.41,-1.852,2.777777777777778
Mono,Mono Juni Juli.xlsx,XR1,L3,61311103,95,0.0,1.394,1.32,0.055,0.24,3.96,18.18,3.01,4.363636363636363
Mono,Mono Juni Juli.xlsx,XR2,L3,61311103,94,0.0,1.367,1.32,0.066,0.24,4.84,18.18,1.895,3.6363636363636362
Mono,Mono Juni Juli.xlsx,XR3,L3,61311103,95,0.0,1.366,1.32,0.054,0.24,3.96,18.18,1.851,4.444444444444445
Mono,Mono Juni Juli.xlsx,XR1,L3,60751103,28,0.0,1.501,1.47,0.072,0.24,4.8,16.33,0.693,3.3333333333333335
Mono,Mono Juni Juli.xlsx,XR2,L3,60751103,28,0.0,1.473,1.47,0.072,0.24,4.89,16.33,0.063,3.3333333333333335
Mono,Mono Juni Juli.xlsx,XR3,L3,60751103,28,0.0,1.468,1.47,0.078,0.24,5.28,16.33,-0.047,3.0769230769230766
Mono,Mono Juni Juli.xlsx,XR3,L3,60751103,1297,0.0,0.719,0.697,0.457,0.128,63.52,20.29,6.157,0.2800875273522976
Mono,MonoJanuaryMarch2026.xlsx,XR1,L1,60191101,76,0.0,0.234,0.21,0.021,0.06,8.96,28.57,3.556,2.8571428571428568
Mono,MonoJanuaryMarch2026.xlsx,XR2,L1,60191101,77,0.0,0.227,0.21,0.016,0.06,7.19,28.57,2.469,3.75
Mono,MonoJanuaryMarch2026.xlsx,XR3,L1,60191101,78,0.0,0.228,0.21,0.017,0.06,7.26,28.57,2.585,3.529411764705882
Mono,MonoJanuaryMarch2026.xlsx,XR1,L1,53281101,55,0.0,0.178,0.22,0.019,0.06,10.61,27.27,-5.236,3.1578947368421053
Mono,MonoJanuaryMarch2026.xlsx,XR2,L1,53281101,57,0.0,0.179,0.22,0.02,0.06,10.91,27.27,-5.166,3.0
Mono,MonoJanuaryMarch2026.xlsx,XR3,L1,53281101,59,0.0,0.176,0.22,0.023,0.06,13.33,27.27,-5.663,2.608695652173913
Mono,MonoJanuaryMarch2026.xlsx,XR1,L2,60191102,110,0.0,0.54,0.5,0.039,0.1,7.15,20.0,4.176,2.5641025641025643
Mono,MonoJanuaryMarch2026.xlsx,XR2,L2,60191102,113,0.0,0.535,0.5,0.03,0.1,5.65,20.0,3.706,3.3333333333333335
Mono,MonoJanuaryMarch2026.xlsx,XR3,L2,60191102,114,0.0,0.53,0.5,0.032,0.1,5.96,20.0,3.231,3.125
Mono,MonoJanuaryMarch2026.xlsx,XR1,L2,53281102,157,0.0,0.457,0.52,0.041,0.1,9.06,19.23,-7.845,2.4390243902439024
Mono,MonoJanuaryMarch2026.xlsx,XR2,L2,53281102,157,0.0,0.462,0.52,0.044,0.1,9.45,19.23,-7.279,2.272727272727273
Mono,MonoJanuaryMarch2026.xlsx,XR3,L2,53281102,157,0.0,0.451,0.52,0.047,0.1,10.41,19.23,-8.619,2.127659574468085
Mono,MonoJanuaryMarch2026.xlsx,XR1,L3,60191103,75,0.0,1.467,1.39,0.069,0.24,4.68,17.27,2.766,3.478260869565217
Mono,MonoJanuaryMarch2026.xlsx,XR2,L3,60191103,74,0.0,1.445,1.39,0.071,0.24,4.91,17.27,1.976,3.3802816901408455
Mono,MonoJanuaryMarch2026.xlsx,XR3,L3,60191103,75,0.0,1.436,1.39,0.072,0.24,5.0,17.27,1.674,3.3333333333333335
Mono,MonoJanuaryMarch2026.xlsx,XR1,L3,53281103,53,0.0,1.266,1.37,0.101,0.24,7.99,17.52,-3.154,2.376237623762376
Mono,MonoJanuaryMarch2026.xlsx,XR2,L3,53281103,46,0.0,1.262,1.37,0.104,0.24,8.21,17.52,-3.053,2.307692307692308
Mono,MonoJanuaryMarch2026.xlsx,XR3,L3,53281103,54,0.0,1.257,1.37,0.12,0.24,9.51,17.52,-3.459,2.0
Mono,MonoJanuaryMarch2026.xlsx,XR3,L3,53281103,1587,0.0,0.628,0.643,0.439,0.123,69.84,21.18,-4.893,0.28018223234624146
NRBC#,NRBC#AprilMay2026.xlsx,XR1,L1,60751101,86,2.0,0.153,0.14,0.014,0.017,9.39,12.14,6.914,1.2142857142857144
NRBC#,NRBC#AprilMay2026.xlsx,XR2,L1,60751101,86,0.0,0.15,0.14,0.015,0.017,9.91,12.14,5.265,1.1333333333333335
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L1,60751101,84,0.0,0.148,0.14,0.012,0.017,8.22,12.14,4.364,1.4166666666666667
NRBC#,NRBC#AprilMay2026.xlsx,XR1,L1,60191101,40,1.0,0.154,0.14,0.015,0.017,9.62,12.14,5.022,1.1333333333333335
NRBC#,NRBC#AprilMay2026.xlsx,XR2,L1,60191101,38,0.0,0.145,0.14,0.013,0.017,8.76,12.14,1.718,1.307692307692308
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L1,60191101,38,0.0,0.149,0.14,0.012,0.017,8.08,12.14,3.244,1.4166666666666667
NRBC#,NRBC#AprilMay2026.xlsx,XR1,L2,60751102,130,0.0,0.446,0.44,0.025,0.03,5.53,6.82,2.193,1.2
NRBC#,NRBC#AprilMay2026.xlsx,XR2,L2,60751102,127,0.0,0.438,0.44,0.025,0.03,5.7,6.82,-0.621,1.2
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L2,60751102,126,0.0,0.436,0.44,0.024,0.03,5.47,6.82,-1.604,1.25
NRBC#,NRBC#AprilMay2026.xlsx,XR1,L2,60191102,58,0.0,0.434,0.42,0.023,0.03,5.25,7.14,3.589,1.3043478260869565
NRBC#,NRBC#AprilMay2026.xlsx,XR2,L2,60191102,56,0.0,0.429,0.42,0.021,0.03,5.01,7.14,2.183,1.4285714285714284
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L2,60191102,55,0.0,0.425,0.42,0.022,0.03,5.2,7.14,1.169,1.3636363636363638
NRBC#,NRBC#AprilMay2026.xlsx,XR1,L3,60751103,85,0.0,1.127,1.11,0.036,0.04,3.24,3.6,3.851,1.1111111111111112
NRBC#,NRBC#AprilMay2026.xlsx,XR2,L3,60751103,84,0.0,1.107,1.11,0.036,0.04,3.21,3.6,-0.764,1.1111111111111112
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L3,60751103,84,0.0,1.104,1.11,0.031,0.04,2.8,3.6,-1.473,1.2903225806451613
NRBC#,NRBC#AprilMay2026.xlsx,XR1,L3,60191103,38,0.0,1.079,1.06,0.047,0.04,4.32,3.77,3.001,0.851063829787234
NRBC#,NRBC#AprilMay2026.xlsx,XR2,L3,60191103,38,0.0,1.059,1.06,0.037,0.04,3.49,3.77,-0.081,1.0810810810810811
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L3,60191103,42,0.0,1.055,1.06,0.032,0.04,3.08,3.77,-0.887,1.25
NRBC#,NRBC#AprilMay2026.xlsx,XR3,L3,60191103,1295,3.0,0.543,0.539,0.372,0.029,68.38,7.48,6.029,0.07795698924731183
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR1,L1,60191101,76,0.0,0.147,0.14,0.013,0.017,8.8,12.14,3.644,1.307692307692308
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR2,L1,60191101,77,0.0,0.149,0.14,0.013,0.017,8.85,12.14,4.827,1.307692307692308
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L1,60191101,78,0.0,0.144,0.14,0.013,0.017,9.31,12.14,2.265,1.307692307692308
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR1,L1,53281101,55,0.0,0.158,0.15,0.014,0.017,9.18,11.33,3.411,1.2142857142857144
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR2,L1,53281101,57,0.0,0.154,0.15,0.014,0.017,8.92,11.33,1.558,1.2142857142857144
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L1,53281101,59,0.0,0.151,0.15,0.016,0.017,10.27,11.33,0.459,1.0625
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR1,L2,60191102,110,0.0,0.429,0.42,0.021,0.03,4.94,7.14,3.21,1.4285714285714284
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR2,L2,60191102,113,0.0,0.428,0.42,0.023,0.03,5.45,7.14,2.822,1.3043478260869565
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L2,60191102,114,0.0,0.424,0.42,0.023,0.03,5.38,7.14,1.499,1.3043478260869565
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR1,L2,53281102,157,0.0,0.439,0.44,0.026,0.03,5.83,6.82,-0.452,1.153846153846154
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR2,L2,53281102,157,0.0,0.439,0.44,0.021,0.03,4.84,6.82,-0.426,1.4285714285714284
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L2,53281102,157,0.0,0.438,0.44,0.023,0.03,5.22,6.82,-0.771,1.3043478260869565
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR1,L3,60191103,74,1.0,1.065,1.06,0.043,0.04,3.99,3.77,1.017,0.930232558139535
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR2,L3,60191103,74,0.0,1.062,1.06,0.03,0.04,2.84,3.77,0.436,1.3333333333333335
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L3,60191103,75,0.0,1.059,1.06,0.038,0.04,3.6,3.77,-0.318,1.0526315789473684
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR1,L3,53281103,53,0.0,1.104,1.1,0.039,0.04,3.51,3.64,0.652,1.0256410256410258
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR2,L3,53281103,46,0.0,1.107,1.1,0.039,0.04,3.56,3.64,1.143,1.0256410256410258
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L3,53281103,54,0.0,1.093,1.1,0.04,0.04,3.7,3.64,-1.327,1.0
NRBC#,NRBC#JanuaryMarch2026.xlsx,XR3,L3,53281103,1586,1.0,0.515,0.512,0.336,0.029,65.34,7.41,3.938,0.08630952380952381
NRBC#,NRBC#JuniJuli.xlsx,XR1,L1,61311101,96,0.0,0.144,0.14,0.013,0.017,9.32,12.14,2.281,1.307692307692308
NRBC#,NRBC#JuniJuli.xlsx,XR2,L1,61311101,98,0.0,0.142,0.14,0.013,0.017,8.9,12.14,1.367,1.307692307692308
NRBC#,NRBC#JuniJuli.xlsx,XR3,L1,61311101,95,0.0,0.142,0.14,0.013,0.017,9.41,12.14,1.267,1.307692307692308
NRBC#,NRBC#JuniJuli.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
NRBC#,NRBC#JuniJuli.xlsx,XR1,L1,60751101,28,0.0,0.15,0.14,0.017,0.017,11.37,12.14,3.224,1.0
NRBC#,NRBC#JuniJuli.xlsx,XR2,L1,60751101,30,0.0,0.149,0.14,0.012,0.017,8.14,12.14,2.9,1.4166666666666667
NRBC#,NRBC#JuniJuli.xlsx,XR3,L1,60751101,29,0.0,0.152,0.14,0.011,0.017,7.06,12.14,3.714,1.5454545454545456
NRBC#,NRBC#JuniJuli.xlsx,XR1,L2,61311102,144,0.0,0.437,0.43,0.022,0.03,5.1,6.98,2.972,1.3636363636363638
NRBC#,NRBC#JuniJuli.xlsx,XR2,L2,61311102,141,0.0,0.432,0.43,0.025,0.03,5.82,6.98,0.814,1.2
NRBC#,NRBC#JuniJuli.xlsx,XR3,L2,61311102,141,0.0,0.433,0.43,0.022,0.03,5.04,6.98,1.207,1.3636363636363638
NRBC#,NRBC#JuniJuli.xlsx,XR1,L2,60751102,42,0.0,0.443,0.44,0.02,0.03,4.44,6.82,0.566,1.5
NRBC#,NRBC#JuniJuli.xlsx,XR2,L2,60751102,42,0.0,0.443,0.44,0.025,0.03,5.76,6.82,0.566,1.2
NRBC#,NRBC#JuniJuli.xlsx,XR3,L2,60751102,42,0.0,0.439,0.44,0.019,0.03,4.36,6.82,-0.257,1.5789473684210527
NRBC#,NRBC#JuniJuli.xlsx,XR1,L3,61311103,95,0.0,1.121,1.11,0.037,0.04,3.27,3.6,2.796,1.0810810810810811
NRBC#,NRBC#JuniJuli.xlsx,XR2,L3,61311103,94,0.0,1.106,1.11,0.035,0.04,3.2,3.6,-0.902,1.1428571428571428
NRBC#,NRBC#JuniJuli.xlsx,XR3,L3,61311103,95,0.0,1.103,1.11,0.041,0.04,3.71,3.6,-1.795,0.975609756097561
NRBC#,NRBC#JuniJuli.xlsx,XR1,L3,60751103,28,0.0,1.145,1.11,0.038,0.04,3.36,3.6,4.677,1.0526315789473684
NRBC#,NRBC#JuniJuli.xlsx,XR2,L3,60751103,28,0.0,1.09,1.11,0.034,0.04,3.11,3.6,-2.599,1.1764705882352942
NRBC#,NRBC#JuniJuli.xlsx,XR3,L3,60751103,28,0.0,1.101,1.11,0.039,0.04,3.5,3.6,-1.228,1.0256410256410258
NRBC#,NRBC#JuniJuli.xlsx,XR3,L3,60751103,1297,0.0,0.543,0.54,0.379,0.029,69.75,7.5,3.353,0.07651715039577836
Neutrophil,Neut#AprilMai.xlsx,XR1,L1,60751101,88,0.0,1.29,1.28,0.042,0.05,3.26,3.91,1.919,1.1904761904761905
Neutrophil,Neut#AprilMai.xlsx,XR2,L1,60751101,86,0.0,1.251,1.28,0.049,0.05,3.91,3.91,-5.392,1.0204081632653061
Neutrophil,Neut#AprilMai.xlsx,XR3,L1,60751101,84,0.0,1.247,1.28,0.038,0.05,3.05,3.91,-6.023,1.3157894736842106
Neutrophil,Neut#AprilMai.xlsx,XR1,L1,60191101,39,2.0,1.318,1.27,0.038,0.05,2.86,3.94,6.053,1.3157894736842106
Neutrophil,Neut#AprilMai.xlsx,XR2,L1,60191101,38,0.0,1.283,1.27,0.036,0.05,2.84,3.94,1.557,1.388888888888889
Neutrophil,Neut#AprilMai.xlsx,XR3,L1,60191101,38,0.0,1.26,1.27,0.04,0.05,3.15,3.94,-1.2,1.25
Neutrophil,Neut#AprilMai.xlsx,XR1,L2,60751102,129,1.0,3.333,3.3,0.095,0.1,2.86,3.03,3.804,1.0526315789473684
Neutrophil,Neut#AprilMai.xlsx,XR2,L2,60751102,127,0.0,3.268,3.3,0.078,0.1,2.37,3.03,-3.585,1.2820512820512822
Neutrophil,Neut#AprilMai.xlsx,XR3,L2,60751102,126,0.0,3.249,3.3,0.076,0.1,2.34,3.03,-5.684,1.3157894736842106
Neutrophil,Neut#AprilMai.xlsx,XR1,L2,60191102,57,0.0,3.151,3.09,0.084,0.1,2.66,3.24,4.596,1.1904761904761905
Neutrophil,Neut#AprilMai.xlsx,XR2,L2,60191102,56,0.0,3.103,3.09,0.077,0.1,2.47,3.24,0.949,1.2987012987012987
Neutrophil,Neut#AprilMai.xlsx,XR3,L2,60191102,55,0.0,3.083,3.09,0.09,0.1,2.93,3.24,-0.512,1.1111111111111112
Neutrophil,Neut#AprilMai.xlsx,XR1,L3,60751103,85,0.0,8.342,8.26,0.229,0.25,2.74,3.03,3.037,1.0917030567685588
Neutrophil,Neut#AprilMai.xlsx,XR2,L3,60751103,84,0.0,8.189,8.26,0.171,0.25,2.09,3.03,-2.588,1.461988304093567
Neutrophil,Neut#AprilMai.xlsx,XR3,L3,60751103,84,0.0,8.099,8.26,0.15,0.25,1.86,3.03,-5.918,1.6666666666666667
Neutrophil,Neut#AprilMai.xlsx,XR1,L3,60191103,38,0.0,8.273,8.16,0.153,0.25,1.84,3.06,2.777,1.6339869281045751
Neutrophil,Neut#AprilMai.xlsx,XR2,L3,60191103,38,0.0,8.145,8.16,0.175,0.25,2.15,3.06,-0.37,1.4285714285714286
Neutrophil,Neut#AprilMai.xlsx,XR3,L3,60191103,42,0.0,8.118,8.16,0.161,0.25,1.98,3.06,-1.092,1.5527950310559007
Neutrophil,Neut#AprilMai.xlsx,XR3,L3,60191103,1294,3.0,4.091,4.103,2.733,0.129,66.82,3.32,-3.288,0.047200878155872664
Neutrophil,Neut#JanuaryMarch.xlsx,XR1,L1,60191101,76,0.0,1.297,1.27,0.044,0.05,3.42,3.94,4.657,1.1363636363636365
Neutrophil,Neut#JanuaryMarch.xlsx,XR2,L1,60191101,77,0.0,1.287,1.27,0.04,0.05,3.08,3.94,3.054,1.25
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L1,60191101,78,0.0,1.262,1.27,0.033,0.05,2.63,3.94,-1.472,1.5151515151515151
Neutrophil,Neut#JanuaryMarch.xlsx,XR1,L1,53281101,55,0.0,1.253,1.22,0.043,0.05,3.46,4.1,4.908,1.1627906976744187
Neutrophil,Neut#JanuaryMarch.xlsx,XR2,L1,53281101,56,1.0,1.257,1.22,0.037,0.05,2.98,4.1,5.532,1.3513513513513515
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L1,53281101,59,0.0,1.238,1.22,0.04,0.05,3.25,4.1,2.76,1.25
Neutrophil,Neut#JanuaryMarch.xlsx,XR1,L2,60191102,108,2.0,3.118,3.09,0.08,0.1,2.56,3.24,2.906,1.25
Neutrophil,Neut#JanuaryMarch.xlsx,XR2,L2,60191102,113,0.0,3.088,3.09,0.08,0.1,2.58,3.24,-0.226,1.25
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L2,60191102,114,0.0,3.054,3.09,0.091,0.1,2.99,3.24,-3.877,1.098901098901099
Neutrophil,Neut#JanuaryMarch.xlsx,XR1,L2,53281102,157,0.0,3.178,3.13,0.086,0.1,2.7,3.19,5.978,1.1627906976744187
Neutrophil,Neut#JanuaryMarch.xlsx,XR2,L2,53281102,157,0.0,3.186,3.13,0.079,0.1,2.49,3.19,6.967,1.2658227848101267
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L2,53281102,157,0.0,3.132,3.13,0.075,0.1,2.41,3.19,0.223,1.3333333333333335
Neutrophil,Neut#JanuaryMarch.xlsx,XR1,L3,60191103,72,3.0,8.153,8.16,0.209,0.25,2.57,3.06,-0.25,1.1961722488038278
Neutrophil,Neut#JanuaryMarch.xlsx,XR2,L3,60191103,74,0.0,8.109,8.16,0.155,0.25,1.91,3.06,-1.744,1.6129032258064517
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L3,60191103,75,0.0,8.014,8.16,0.145,0.25,1.81,3.06,-5.058,1.7241379310344829
Neutrophil,Neut#JanuaryMarch.xlsx,XR1,L3,53281103,53,0.0,8.278,8.22,0.193,0.25,2.33,3.04,1.703,1.2953367875647668
Neutrophil,Neut#JanuaryMarch.xlsx,XR2,L3,53281103,46,0.0,8.271,8.22,0.161,0.25,1.95,3.04,1.386,1.5527950310559007
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L3,53281103,54,0.0,8.171,8.22,0.167,0.25,2.05,3.04,-1.448,1.497005988023952
Neutrophil,Neut#JanuaryMarch.xlsx,XR3,L3,53281103,1581,6.0,3.847,3.84,2.52,0.123,65.5,3.38,2.124,0.04880952380952381
Neutrophil,Neut#JuniJuli.xlsx,XR1,L1,61311101,96,0.0,1.378,1.35,0.047,0.05,3.38,3.7,5.491,1.0638297872340425
Neutrophil,Neut#JuniJuli.xlsx,XR2,L1,61311101,98,0.0,1.352,1.35,0.048,0.05,3.56,3.7,0.444,1.0416666666666667
Neutrophil,Neut#JuniJuli.xlsx,XR3,L1,61311101,95,0.0,1.342,1.35,0.042,0.05,3.16,3.7,-1.601,1.1904761904761905
Neutrophil,Neut#JuniJuli.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
Neutrophil,Neut#JuniJuli.xlsx,XR1,L1,60751101,28,0.0,1.281,1.28,0.04,0.05,3.13,3.91,0.113,1.25
Neutrophil,Neut#JuniJuli.xlsx,XR2,L1,60751101,30,0.0,1.254,1.28,0.039,0.05,3.09,3.91,-2.812,1.2820512820512822
Neutrophil,Neut#JuniJuli.xlsx,XR3,L1,60751101,29,0.0,1.238,1.28,0.037,0.05,2.98,3.91,-4.494,1.3513513513513515
Neutrophil,Neut#JuniJuli.xlsx,XR1,L2,61311102,144,0.0,3.152,3.12,0.08,0.1,2.54,3.21,3.883,1.25
Neutrophil,Neut#JuniJuli.xlsx,XR2,L2,61311102,141,0.0,3.093,3.12,0.079,0.1,2.55,3.21,-3.225,1.2658227848101267
Neutrophil,Neut#JuniJuli.xlsx,XR3,L2,61311102,141,0.0,3.104,3.12,0.075,0.1,2.42,3.21,-1.844,1.3333333333333335
Neutrophil,Neut#JuniJuli.xlsx,XR1,L2,60751102,42,0.0,3.338,3.3,0.088,0.1,2.65,3.03,2.438,1.1363636363636365
Neutrophil,Neut#JuniJuli.xlsx,XR2,L2,60751102,42,0.0,3.252,3.3,0.078,0.1,2.4,3.03,-3.086,1.2820512820512822
Neutrophil,Neut#JuniJuli.xlsx,XR3,L2,60751102,42,0.0,3.256,3.3,0.063,0.1,1.92,3.03,-2.855,1.5873015873015874
Neutrophil,Neut#JuniJuli.xlsx,XR1,L3,61311103,95,0.0,8.49,8.42,0.174,0.25,2.05,2.97,2.713,1.4367816091954024
Neutrophil,Neut#JuniJuli.xlsx,XR2,L3,61311103,94,0.0,8.405,8.42,0.165,0.25,1.96,2.97,-0.582,1.5151515151515151
Neutrophil,Neut#JuniJuli.xlsx,XR3,L3,61311103,95,0.0,8.371,8.42,0.161,0.25,1.93,2.97,-1.904,1.5527950310559007
Neutrophil,Neut#JuniJuli.xlsx,XR1,L3,60751103,28,0.0,8.326,8.26,0.161,0.25,1.93,3.03,1.406,1.5527950310559007
Neutrophil,Neut#JuniJuli.xlsx,XR2,L3,60751103,28,0.0,8.144,8.26,0.174,0.25,2.14,3.03,-2.464,1.4367816091954024
Neutrophil,Neut#JuniJuli.xlsx,XR3,L3,60751103,28,0.0,8.11,8.26,0.122,0.25,1.5,3.03,-3.182,2.0491803278688523
Neutrophil,Neut#JuniJuli.xlsx,XR3,L3,60751103,1297,0.0,4.105,4.114,2.793,0.128,68.03,3.28,-2.437,0.04582885785893304
PLT-F,April 2026.xlsx,XR2,L1,60751101,22,0.0,79.18,79.0,1.59,5.7,2.01,7.22,0.15,3.5849056603773586
PLT-F,April 2026.xlsx,XR3,L1,60751101,22,0.0,77.73,79.0,1.67,5.7,2.14,7.22,-1.047,3.413173652694611
PLT-F,April 2026.xlsx,XR2,L1,60191101,38,0.0,78.29,78.0,1.49,5.7,1.9,7.31,0.313,3.825503355704698
PLT-F,April 2026.xlsx,XR3,L1,60191101,38,0.0,76.87,78.0,1.19,5.7,1.55,7.31,-1.224,4.789915966386555
PLT-F,April 2026.xlsx,XR2,L2,60751102,34,0.0,260.79,264.0,4.57,20.0,1.75,7.58,-0.935,4.3763676148796495
PLT-F,April 2026.xlsx,XR3,L2,60751102,32,0.0,265.72,264.0,6.5,20.0,2.44,7.58,0.486,3.076923076923077
PLT-F,April 2026.xlsx,XR2,L2,60191102,56,0.0,262.3,260.0,3.6,20.0,1.37,7.69,0.862,5.555555555555555
